,Quants,LogicalReasoning,Verbal,Programming,CGPA,Networking,CloudComp,WebServices,DataAnalytics,QualityAssurance,AI,Placed,Gender,10th marks,12th marks,Cgpa,Internships(Y/N),Training(Y/N),Backlog in 5th sem,Innovative Project(Y/N),Communication level,Technical Course(Y/N)
462,25,10,17,14,6.619391875345543,4.742652563430057,5.906738944467011,8.392032079620233,7.812390321437159,2.957322817175608,8.960635146913484,0,0,95.65490814041522,78.82151701710508,9.013992272183474,1,1,1,1.000740864421443,4,-0.0011650505048297923
463,17,17,25,14,7.59683104341527,5.42611281270277,9.008698618221915,5.980951708664678,4.254295840189843,5.511545428208272,8.488188904409878,1,1,96.8906204731314,71.94901703612469,6.458537654329722,1,1,1,0.9987283908334229,5,1.0003058360760093
464,22,19,12,13,7.334260335251948,8.368787443265495,7.106482464388923,8.298000468252194,7.794054025340403,7.40984668188035,7.193650633562572,0,1,62.25040009409812,66.538954293345,8.066506485928048,1,1,1,-0.0002623733106531726,4,0.0005376390046010093
465,15,14,17,14,7.820386855241557,5.132839579351186,7.663119878155713,6.4037537648542875,5.318133020028015,6.774372873992276,5.566164161115466,1,0,84.90915737966749,76.98370767777237,8.01153292968268,1,1,0,1.0007649383754464,1,-0.0009890618264652212
466,25,23,13,22,8.973181018058622,9.141901790924086,8.388535112781819,8.901406994048989,3.855410834243982,8.59288554917297,8.002755872171367,0,0,99.33238832798196,93.32191828995967,7.249909170257906,1,1,1,0.9998472898519849,5,1.0008090937251484
467,14,15,17,19,7.621692613437316,5.152775818065708,6.7084626375215395,8.1043996957272,7.334413525862805,6.656345096728192,5.3987114722479745,1,0,98.81978447409095,77.44497388039478,7.249834332902416,0,1,0,0.9987905929309825,3,0.999587229648241
468,17,20,18,18,7.672181067844452,5.429366502840718,6.620471261641137,5.642329160113466,7.399945601747541,4.417981834869462,7.65170601271305,1,0,87.3547614168787,93.0688459330799,6.7689147136859305,1,1,1,1.0011285901886453,5,1.0001672804571897
469,10,20,16,14,7.174055361831723,4.938328819777316,5.070171399410329,7.752254796311292,2.553948496584267,1.9624624176402765,5.4234826119133865,0,0,77.95031320353354,92.73358348551379,7.6625075040920505,1,1,1,0.9997237500564521,4,0.00011487524891070536
470,17,11,16,16,8.424961848776839,8.328192356993682,6.570511004074701,5.5979020825548504,6.911183533834503,4.564712327896588,6.447602850317019,1,1,94.96766921307163,85.37719172527139,7.172122357071113,1,0,0,0.9998802794305158,4,1.0004025355928656
471,14,17,20,16,7.966878026967059,7.442886712952745,6.328660035083516,6.5552557036168055,6.850826132635209,5.604820596904634,7.827507913977362,1,1,90.337568425784,85.28190750887943,7.499227913761455,1,1,0,0.9998345392357417,1,1.0013825335227753
472,14,17,22,17,7.568769699903026,5.906477281634968,6.521610842233467,6.991559485399926,6.958140714906701,6.0071108269506075,5.776598880242577,0,0,64.63920237782074,72.5391981068862,9.437137773940064,1,1,0,0.9997668426925872,5,1.0003798910485402
473,8,11,7,14,7.219730516328515,5.494875038108155,7.450116785376414,6.954756004582342,4.884580973082251,1.8736264062410517,4.468314534339952,0,0,87.265598844506,93.74957926434634,7.6875088035316965,0,1,0,0.9999251330496568,4,0.00015095207112829928
474,8,21,25,9,9.748702779170504,4.397054425464897,8.28668126758388,7.618391076014987,4.731079983000185,5.03987961172123,5.904724753992157,0,0,95.60841472682804,62.04510074867658,7.356924963811077,1,0,0,0.999920972292666,4,0.9999113407031636
475,21,11,23,9,9.774444411515393,8.115487779657647,8.204669554583978,8.259295785142086,4.882356812508243,8.663818130068409,8.3693649735483,1,1,82.93770424082683,70.82394187592259,9.006073919401265,1,1,0,0.9996976996039904,1,0.0015058933523144431
476,10,14,21,14,6.542290306856614,5.643294715530885,7.9136298349974465,6.071520546717256,4.77169311005198,6.745438018678678,4.715050054984415,1,1,62.259364521792705,86.59302915235916,9.434607370613964,1,0,0,0.0006054532617777935,1,0.0002452011742299184
477,8,7,9,16,6.6517631332576705,4.8106672150200005,6.655086442763809,6.919584970810231,2.7331666856380914,2.2752486256016327,4.754642528475969,1,1,87.46824539788622,92.21591699904421,8.388429228406439,0,0,1,0.9993058093892616,2,1.000762459334934
478,19,22,16,13,7.825040859083982,8.237510246139,8.75349999223931,8.327376374934019,5.983895169367177,8.859696812973294,7.021674271724146,0,0,66.6093014081682,65.5138427887177,6.624377160619317,1,1,0,1.0005849139492413,2,0.9991668485980181
479,25,8,12,8,7.395004578705528,5.39174473239269,7.747074666607211,8.236977496313374,8.603891743803178,4.40990666287984,7.12645785034944,1,1,89.00632503003617,86.58521676794622,7.902827223962192,0,1,1,1.0001903171798403,1,0.9994349656219078
480,16,7,21,14,8.417973671168445,7.4099560191227765,6.121114163452436,8.375339292823222,6.068142108654144,7.555437822062749,6.375486362794102,1,1,81.56506058684877,72.11358253732968,9.385084185131198,1,1,0,0.9998012155127131,2,1.0019223258132934
481,10,15,20,13,8.328144496994664,4.913137971468902,7.355741058459374,8.269067834615106,5.6283489640724484,6.987664962487781,5.7015137909214495,0,1,81.50115038377159,87.53094341960983,8.405914233469437,0,1,0,1.000265353160529,2,0.0018381711528742367
482,9,20,9,25,8.64293154241157,7.541959125135847,6.5642105215488735,8.315175713796783,5.904708808758328,6.087190981825222,7.429408705975124,1,0,87.38442541302774,66.87502962138588,8.661680081445411,1,0,0,1.0003742654858188,1,0.9988427249264686
483,13,23,24,22,8.558309168618477,7.170825631054232,9.221122574198265,8.26941133474393,7.9486528113423525,8.816794104825911,8.635316579036383,0,0,93.45431846333885,78.17999290450685,8.493295151105086,1,1,1,0.999541913301517,2,1.001209986713864
484,14,20,9,14,7.4331273268680675,5.75303687214664,7.427545631769919,7.512916227415821,4.191922988646304,6.190109871586045,7.996084366016526,1,1,95.7722117455951,94.69382159849282,8.430470810979878,1,0,1,0.9996021639594855,5,1.0003667859130028
485,16,13,13,12,7.6176428817804,6.027736858769492,5.416155642108124,8.2454617701678,9.39494390093217,5.088748581551307,8.401765200914603,0,0,82.18840633721615,85.45803739332824,6.252095430512407,1,1,0,0.9993596619457836,1,0.9992452471034932
486,24,7,24,25,7.201821223933211,7.096116782156304,5.155984782208516,9.156595038314013,7.662053382175524,6.359416824615729,4.490136973474685,0,1,82.43076692453579,60.58683284649334,6.489070408031985,0,1,0,0.9990522233709959,5,1.0007993850411767
487,8,10,10,14,7.526349282571269,3.743468597667028,7.0095437725877465,5.907548219616415,2.6193658317113493,1.9666097999946994,4.909002348108549,0,0,68.83200724575255,76.3006321716982,8.11263529820922,1,0,1,1.000522859420567,1,0.0018366442099304902
488,16,10,10,20,6.541154263992157,5.321051860236622,6.989386074555,6.8804678514505015,6.066856369296747,6.9147004316161595,6.570066700425861,1,0,98.65899102149186,93.66187042752306,6.55948236711129,1,1,0,1.0000670770859963,1,9.701939638708284e-05
489,10,7,7,10,7.320046915774348,5.3218538634565045,7.207992886574129,6.577456306435933,5.757995003401347,6.074990611759272,7.590285317125805,0,1,83.95313464882645,81.52997948800613,8.003750845502648,0,0,0,0.0009130090215522555,5,-0.000751371615815414
490,24,17,15,17,7.9900075288161245,7.277284714323845,7.829687764335515,7.616729837706151,5.668549395326324,8.960715555585159,5.512171339772221,1,1,84.96276574620704,60.56940835244786,6.63149148940591,1,0,0,0.9999834137562559,2,1.0006416589509293
491,13,15,17,17,7.202287700569234,3.5858289788582813,6.349975310938759,6.552396558853913,7.513713405128129,4.635275477158801,8.914995736803206,0,0,66.70134770024102,67.3924864220781,8.10251426075202,1,1,1,-0.000640314387042176,3,1.001310965340488
492,7,9,16,12,9.7616694345739,5.628433991802024,8.1066866268441,6.019609875193338,2.781907901183786,3.563016964147174,4.891020372128715,0,1,97.16161440198319,62.15841231194936,7.239291243966315,0,1,1,1.0002591413457564,1,0.9991209677162459
493,17,17,17,20,8.156059153366499,6.75357625947507,7.948120874233728,8.338312973881559,5.571346409389535,5.610340357010739,5.299765877886834,1,1,87.34859139106665,65.67392867603792,6.2885741524475485,1,1,0,1.0008740855028482,4,1.0013955446783491
494,15,16,21,11,9.826725922303243,6.515090894425931,6.449954781663116,6.739066903790898,5.842459543438742,6.816251149124054,9.077078379070029,1,0,96.17502131322242,64.72632659859052,8.141878497586294,0,0,0,0.00010867407389430072,4,1.000595484928533
495,12,14,7,25,8.511508463526164,9.149085766695336,5.964623963457137,7.232368029763615,2.6890481956189674,6.29633073391307,4.727056618919949,0,1,66.01544112285981,97.58212188289329,7.220585450500631,0,1,0,-0.0008732002586242339,4,1.0002548095573462
496,16,16,20,17,7.831911979347597,7.049660991374002,7.758110502871075,7.452869248188258,6.009001082906762,6.838094435291653,8.918103897378371,1,0,82.01842199446259,74.67592595091938,9.35876750386235,0,1,0,1.000063501915859,5,1.000347622748599
497,20,17,17,16,7.726222391399526,5.828736327726098,7.202104850016263,7.889309589031747,5.986354859880888,6.1164039069697616,6.563905635204313,1,1,82.09820266285998,79.69035161695189,7.85384465536155,1,1,1,1.0000041408985723,3,1.0007682690008235
498,9,11,13,19,6.552809365130702,4.524612018632888,7.57002650357053,6.320609736146151,2.658049996170158,4.811857301421648,4.493499606345053,0,0,63.42881962759874,68.65208785560367,8.366688828879544,1,0,0,1.0010643268547808,1,1.000179575233613
499,12,24,13,9,9.178204195167467,8.898018588077214,8.75813336510588,8.311872286173404,8.58646300167111,8.909769850270651,7.997134870541164,1,0,88.94193767142309,76.6631725631479,8.351889282915701,1,0,1,1.0001984846238154,5,1.0005542802895095
500,17,18,16,14,8.037572259829457,6.450755718355325,6.466938067815082,7.043327306787238,6.930096604070568,4.574441642881337,7.202991672805207,1,1,93.20558603603226,66.87159962839762,8.176185277505393,0,1,0,0.0005350691912851233,3,1.001390581565364
501,22,25,13,25,8.857892330157377,8.116960630369801,7.9696907191356985,9.32113680094269,8.986901073284235,2.9937436497470977,8.009237777017113,0,0,65.98022183942219,70.71529195638209,8.422765135660237,1,1,1,0.9989202363731375,5,1.00013609714923
502,20,13,14,16,7.623103267892651,7.135168007223181,6.65396472958074,7.820403940686627,5.352241303689225,6.054260781050816,5.745284469582202,0,0,94.99594601012807,97.97316146562808,7.295661824458607,0,0,1,1.0006245704210315,4,0.0008106025865726972
503,9,10,24,12,7.144446577899228,3.4907899225339425,5.030739893040714,8.42725489366426,2.6687567646162313,8.890804822171672,7.212540201955871,0,1,61.06645900331793,62.20254052885361,7.849412676858447,1,0,0,-0.0005877688909857127,3,-0.0018734102731778914
504,16,20,9,14,7.704656398094829,6.118298941560695,7.574549508365816,7.682048702289164,6.0566389012191815,4.324715410085156,5.325894668296632,1,0,83.15681689298972,75.19574514990558,7.981247571000498,0,0,0,0.00023764789793729858,4,0.9995034290520756
505,10,18,12,7,8.145926809462267,5.8471719697231626,8.17302719465059,7.1953315597549805,3.807433512676451,6.797459920026056,8.93663289692312,1,1,96.32048942379842,82.90073759132392,8.925725671697757,0,0,0,-0.0002909071225414127,4,0.0004955892225808524
506,21,12,12,17,8.365362499461959,7.428698496729693,5.024184649502109,6.2453015746155565,7.945212466603048,8.920601568481633,5.851646005776641,0,1,98.33227052979215,82.89938897256448,8.213366226159371,1,1,0,-0.00037669361539569165,5,0.9997693361688488
507,15,15,17,12,7.685707123432622,6.236289983553596,6.606378931040663,8.1447895161363,6.887592406732226,5.765595101104071,7.254257331986596,1,0,70.85414929317268,97.19371782495976,8.017915694203499,1,1,0,1.0005082929689284,1,1.0005950518166742
508,25,7,24,9,9.88632210667863,8.965885699615969,7.884818915018094,8.421331248183401,8.112449594830437,7.971892924086423,4.9376026714840675,1,0,80.03464922389458,62.629119650593715,7.102441034513975,0,0,0,0.9995890074237394,4,1.0011167153039178
509,13,21,25,9,8.905646953069157,8.3030950707515,5.812254161438059,9.066448765147863,8.881655978932617,8.784625104618174,8.457446900218153,1,0,64.32307098886662,92.18272420313926,8.721205053032831,1,0,0,1.0003651988251414,4,1.0007693086209875
510,15,16,15,17,7.785858124695471,5.908122822259753,6.232444142877752,8.269034114006697,5.268248286988199,6.184889867404487,6.398618885666409,0,0,71.08992817317493,68.17710598781001,7.90955239057812,1,1,0,0.00026876956510039267,5,0.9994809315078871
511,17,17,22,23,8.968136162015046,7.2356834684170535,7.601468315338357,9.30281379266226,7.970425852357237,6.1616279466040655,5.899106411013796,1,0,82.53803106571846,82.50911897654473,6.799064337731254,1,1,0,0.9999569196580876,4,1.0001117184634531
512,16,20,15,18,7.894173332843445,7.052878449000171,7.822795307203364,7.151316868723954,5.72434553721955,6.266454200378515,6.769061845838238,1,0,95.29391919205169,91.5939875130571,7.841930722909931,1,1,0,0.0002565574089296095,4,1.0007452553632747
513,14,17,17,15,7.585488774896749,7.233959700206465,6.9628966943458845,8.276492353081814,5.498970150721728,6.694975972686457,6.910254199701297,1,1,80.55230172901751,88.81475898686813,8.347782409871856,0,0,0,1.0003662128949855,1,7.922348758856956e-05
514,7,9,7,8,9.905668836926331,4.852793521774123,7.270397761692805,7.8465794102539625,6.656608314159547,4.462621442382237,4.970537457114234,1,0,66.02065799682396,70.32571105667479,7.643999275406583,1,0,1,1.000317582538115,1,1.000603681791694
515,19,16,17,14,8.29011698027635,5.875942207974862,7.103261720313067,6.373657799335895,5.682160116679488,5.6643179631340255,7.191951032823289,1,0,78.29261780374088,67.90836985433967,6.95010164215973,1,0,0,-0.0012851893170980966,1,1.0004750476707698
516,25,25,21,9,8.78126480582708,9.5656073406997,8.380345412201196,8.352208151850938,2.7641936583184954,8.042027126315533,7.374202872643085,1,1,97.3437578058463,93.14381156722327,6.333830524217325,0,1,1,0.9994234709629094,2,1.000087843109028
517,14,7,21,22,8.34838174159935,5.976457266423076,6.160150733173009,7.877602841843624,5.380282332343919,6.01650558898107,6.5063801766068,1,0,98.63048133250865,91.79961884709542,9.717779350907369,1,1,0,0.9997518739069123,4,0.9999893384742934
518,14,18,17,14,8.554518015858479,5.901260141824755,7.826192707660077,7.213212430475499,4.98738309884045,5.214277565491582,7.180630946589698,0,0,60.30241869859181,79.86560638217097,7.572246413835538,1,1,0,0.0012252607511394533,1,1.0005814578690195
519,11,7,10,12,7.243749517449793,4.78121621172358,6.469245660091989,7.220271320115787,3.5199075228546155,3.794053351112025,6.487814534095443,0,1,85.36763930007201,65.74618962594342,8.857102681666635,1,0,1,1.0000661148346852,4,6.320551543654406e-05
520,14,17,14,19,7.624681968278561,6.791084594951509,7.395045400750453,7.926477658673319,6.167345024802687,5.596996108897272,7.01679641726408,1,1,72.11026246692,76.63827486596782,6.413877555040755,0,1,0,0.9999841044100938,4,1.0000911062010787
521,14,18,17,12,7.831930531454857,7.243860401884364,7.253256655538862,7.767682719195541,6.515952755870782,5.606742089864832,6.795678406002382,1,0,71.61776531036051,82.7009635574777,7.53117152444909,1,1,0,1.0004318634499192,4,1.000974205674705
522,17,14,20,16,8.09501149601124,6.98923622127793,7.311791193798236,8.264751885069362,5.672175150195424,7.367527039411311,6.749969515138219,1,0,71.46755391961868,75.07523265203913,8.01119483772771,1,1,0,0.9995947595370062,2,1.00119846679807
523,25,21,25,22,8.904524249925315,8.906039512858348,8.72349348561984,8.954810518516243,8.790372499329871,8.28116387182286,7.991287813986421,0,1,84.44766613129171,80.22625497963864,8.072830087121874,1,0,1,-0.00031908828194013165,1,0.0023922982999324016
524,22,18,16,12,7.909155253523392,7.198543063478484,8.47433577089669,7.16001700782122,7.955726163202541,4.536836637674876,5.067846568081515,0,1,67.13088164913823,75.07823230225895,9.263280704667828,0,0,1,-0.0010820854345672956,5,1.00103194755102
525,8,18,14,9,7.286279397951051,5.807526396386392,5.03471605809318,6.985106827146518,2.732249962369443,2.054126968536492,9.187134640557602,0,0,71.48395461657778,74.15906688507471,8.26613035850171,0,0,1,0.9988701169574321,1,0.0005427589119176032
526,24,21,21,9,8.80428065485298,8.163073315921409,9.377640407904353,9.095492981294282,9.258316071598504,8.61694426344385,8.00002191447103,0,1,88.34578636317163,75.77325168375855,9.915685846053929,0,1,0,0.9981406521744658,2,1.0003134720175948
527,10,11,17,12,7.641355560906192,7.094911446926383,6.8583718012140436,7.003179392725575,7.805828164484846,2.6322681312908047,5.887078033969085,1,0,81.7507862520394,90.14580864383056,8.244098533611266,1,0,1,1.0002678341459952,4,1.0000781079845005
528,19,14,16,14,7.684476353092487,6.7619947875933635,7.67855758101031,8.448376357578978,6.078468787132736,5.804606261388559,7.899591639395616,0,0,96.24364276853785,87.87379118784199,6.71470753351866,1,1,1,0.9984905578067893,3,0.002097924923353572
529,9,14,14,17,8.349627041190347,6.521282624132731,7.9602640373679,5.524946063359545,4.851493481668004,5.739625082679375,5.482151123157131,0,0,97.28347416826956,78.73033182700664,8.368180779307163,1,0,0,0.0003135391473973893,1,0.0009492800271873131
530,22,19,16,19,7.89999198747956,7.511619920449694,7.751763684101471,8.438344909073265,6.351519080421462,4.74134969022656,9.125615250380891,1,0,84.73964417332658,79.60248588313448,7.493398793193327,1,1,1,1.000511154197752,1,1.0006778369134413
531,25,7,25,25,9.119031560644235,9.110016782945355,9.425222093841,7.613124067503036,8.670958880054288,7.346167450301222,8.01521629944731,0,1,65.4525114055081,63.778745196772846,9.68722724552648,1,1,1,0.999989512343988,5,1.0003630052484882
532,14,17,23,17,8.502876194420043,8.600384064404182,8.805137975222523,8.01874589800016,5.693479812367551,4.123201961981874,8.72408633545899,1,0,84.07133077728476,75.26805942732425,7.980567227304146,1,0,0,0.99898205360432,1,1.0019014618062312
533,25,7,13,25,9.934682368441662,8.81233914892592,8.29785350918299,9.322166980841324,8.9924693297915,6.150006203372993,8.877377835422994,1,1,93.18959790793426,86.02200937489137,7.705713095430478,1,0,0,0.9999731048396628,4,1.0008286527836259
534,14,18,14,11,7.484976189729669,5.646913038505423,5.610159588044029,6.1127302031572786,7.969838940593637,3.829067247311003,8.472745931927191,0,1,76.12116049409418,75.78808816858604,9.378077344392876,1,1,1,0.9988285530698054,4,0.00010676948848888161
535,24,11,23,7,9.372372947971575,7.2451576143650405,7.769418224133998,7.0254011896637225,6.069990188067321,4.389907897983012,9.357690109886809,0,1,83.78828937910976,73.24647669377502,6.369062265776366,1,1,0,1.001020689647957,4,1.0011586111014803
536,8,11,16,14,6.965454539760435,6.133850522390045,7.39112703106778,5.733836113167312,5.7299407979408405,4.23987290873752,6.473832781934306,1,1,71.40997862643209,72.18765326131897,8.097383527998074,1,0,0,1.0005013502967932,1,0.9999283529033591
537,22,18,17,22,8.660295263479334,7.309936239808413,7.405741776135625,9.232286984021824,4.005856492454856,8.387983438500061,5.529292346391924,1,1,82.02499052010522,91.95065279297857,9.353989746656067,1,0,0,1.0004725229856146,1,1.0001622666880687
538,22,17,7,11,7.936297051058893,7.215070135533932,6.4605603194860795,7.5384546240237915,5.5182869524305165,4.754107142713595,7.036889173770278,1,0,84.02499377543069,91.7143753662913,9.231641184849819,1,1,0,1.0006656934407032,1,0.9998504665027215
539,24,21,12,25,9.61493717136334,8.759294603685193,8.425590472864545,8.796354355256428,8.653659407380458,8.770298859708225,8.969984507291217,0,1,90.77453330097212,68.88970463243447,7.973586124946963,1,0,0,0.999443912589443,1,1.0005868184436753
540,14,17,16,20,7.822252761830474,6.001782089772185,7.493342635563325,6.023434839373688,6.56504643630271,5.7248021445149195,9.150448972512967,1,0,96.88191502353811,91.32755088826909,6.44024642869791,1,1,1,0.9985328552835627,1,1.0003816619273838
541,12,9,7,18,7.574434039905103,4.743559464633613,6.938922664280215,5.600095653176834,2.638870577098484,3.9552979884001935,4.479758290392012,0,0,83.60201169074689,92.90161499331882,8.026506028167226,1,1,1,0.9995568860009981,3,0.9998257586468755
542,19,16,10,16,7.561715613111487,6.9694395257849004,8.085650280731624,8.331859615969467,6.643338997103226,5.548038757536442,7.063312469673032,1,1,85.80253991304326,76.56760776676445,8.741528871327393,0,1,0,0.9998315224002831,1,1.0012777932703545
543,17,14,15,20,7.607758089305922,6.042357588419469,7.672293274074601,7.6689426567156165,5.605234610965668,4.865938244583961,5.705424418276235,1,0,70.65413443898655,78.59722133924447,7.898683931525406,1,1,0,1.000393107862796,2,1.0007339284136052
544,20,14,17,16,7.618408726183136,7.081237431478852,7.703397516451254,7.962337775289199,5.386556462063205,6.769232955486913,6.7030915813722185,1,0,84.11960230172812,74.04489961156786,9.696574653880791,0,1,0,-0.0014845031765998524,5,1.0004523785505701
545,14,10,17,16,7.6310063350412625,5.279194051115348,6.538824933813876,6.539524122398301,5.759375306135257,6.7634449002077535,5.698209814456659,1,0,82.61037833508416,76.12471217040486,7.153825956511434,1,1,0,1.0004855149838925,1,-0.0009615548986755392
546,24,24,12,8,8.925103751209503,8.98594119115013,8.891552213607426,9.132455066949127,3.7077585125547996,5.9701455753045405,8.79033382331455,1,1,63.04163839063564,93.63415477561902,8.360410262038023,1,0,0,0.9993993172092844,4,1.0003590066121504
547,18,18,16,15,6.938144130932399,4.677622896721313,5.837511892234859,8.382098885020753,8.78827272521005,5.966449077133959,7.9967540449888475,1,0,65.32511849121492,90.76943440282537,9.854077290516589,1,0,0,-0.0003745166243034801,1,1.0006985932114247
548,14,8,10,15,7.409366569059607,5.587765524634104,7.030628752387407,5.407287361087741,4.601189459319685,6.07812653931843,6.553003187336876,1,1,80.51096754919212,97.183163820724,6.485479245329402,0,0,0,1.0007894152150965,4,0.001364017625554363
549,17,20,17,12,7.858086816579667,7.049839125399109,7.031619975652004,6.010550398212807,5.372094557955896,2.0943064755559258,7.141638859285475,0,1,69.31710794691107,96.54279190851919,7.778305160022003,0,1,1,0.9996778281060886,4,1.000198537530698
550,8,15,22,22,7.797857126716789,8.285307891962614,9.193611249191074,7.933311483783931,5.364542628821957,5.503754865485041,7.767355722039669,1,1,65.75568409001022,64.35216586781803,9.006604702032096,1,1,0,-0.000348285370515216,1,1.0008982519630463
551,23,21,12,11,8.94401029849451,9.040120527976779,8.206512493514122,8.078724558966002,8.87040572511648,6.200306737229955,7.793663593851978,1,1,85.66179508125725,60.53771936042999,6.370831023083716,1,1,0,1.0007566879666576,5,1.0013149328777255
552,16,14,17,15,8.053515508513065,7.419839019155097,7.985012980233369,7.643236029827509,6.055460790212497,5.569831815500977,7.369393788945913,1,1,88.15579433694272,60.746668766788,6.010390793207686,1,1,0,-0.00018198574599753774,2,1.001495696321746
553,11,14,12,14,6.919307761719423,6.958109830216694,8.465324577262484,5.740516267541041,2.7473458346192756,7.3494874065730045,4.43492231684295,1,0,89.76229172615407,64.36591385627868,6.865580332747867,1,1,1,0.999425004439506,4,1.0014313896529345
554,12,14,17,17,8.060820707446263,5.428330683165144,7.376726983748044,6.496602094658843,7.361151115231878,6.90779683147494,8.653787599120806,1,0,94.99436489255,69.33118781011693,8.149003024436347,1,1,0,0.999863909620381,4,0.0010090623438430235
555,14,20,12,17,7.393732346376039,6.084671680283942,6.634976466774133,7.832282479314523,6.205882139460933,6.594114906887427,4.403737015350178,1,1,65.76754779976397,66.03284752055066,7.581057529637381,1,1,0,1.0003398931516352,1,0.9995052560610024
556,12,10,11,8,9.60923467032446,6.177088575934676,6.855553788843004,8.458687472644687,7.959521623822504,4.600709915222283,8.994731976356055,0,1,89.245334290292,71.56207673071435,9.889195487174385,0,1,1,1.0009845040131589,1,0.0008942317486464055
557,12,8,12,8,7.307005035219774,2.945710482855095,6.116198921017863,8.200602615397523,4.156114168796081,8.897495514297951,4.765464658626167,0,1,70.07159180599777,61.482972436394135,7.724934675200931,0,0,0,0.9992127353450614,4,-0.0005179165475041011
558,16,17,17,17,7.581193412636201,7.630230761155799,6.8906210835294806,7.875979007021472,6.755164936995494,6.700108370050748,6.53983362834595,1,0,81.77634039425716,76.43466019428959,7.878357649357311,1,0,1,1.0011967331815255,5,1.0003712393041504
559,15,8,13,12,8.111832090574705,7.472552587862378,8.384459875053595,7.514469124186857,5.814729376416127,5.63035180397626,8.845702590018528,1,0,98.67277805747784,72.38836071485308,6.837376682447729,1,0,0,0.001301776518041177,3,1.000814308715561
560,24,25,24,13,9.839730188701772,8.939648872176031,9.136420569380805,8.874473195788736,3.8882050389076994,4.934529048662747,8.184064010805821,0,0,87.93895576311677,60.141897146008866,7.34497225408605,1,1,0,3.819904864259088e-05,1,1.000985298293919
561,7,8,12,10,6.664901754170271,3.7379951607486674,6.938259103259849,6.945786874900279,2.6315275733994272,3.831210411770411,5.098801572932966,0,1,94.21907138241889,92.63010925606223,6.249969670672166,1,0,1,0.00016721482410663233,4,0.001552825265721949
562,16,18,15,12,9.579460348602504,7.0175169443328524,7.905694522918276,7.449155743672538,6.641751275403172,6.741687008294467,6.707618780165153,0,0,82.95026748871754,77.10621826444067,6.284606452384007,1,0,0,0.9997527621308094,4,1.0012207033120875
563,8,7,23,25,8.582990525635173,8.356911163303891,9.174845017288822,8.284170750106219,3.9532010604590067,4.6141989843274835,7.250485965526859,0,1,97.1098960563935,62.79392406985437,7.46840378898691,0,1,0,1.0000867132695765,4,0.9998669057904894
564,14,18,14,14,9.846262050658574,3.713673581995148,6.328768350977769,5.712624980329939,2.537480999282844,5.029295009925053,4.420392620210995,1,1,96.9118005163539,65.41405455603396,7.069371535664568,1,0,1,-0.00025416816455101554,1,1.0013373274661936
565,21,12,12,12,7.2886766065200685,8.062308817629745,7.302004491046331,8.315566528264164,8.101749691524693,3.8075245678699114,8.186865538013723,0,1,68.2183516702504,98.47826063803625,9.093246728816467,1,1,0,0.9990379822643577,5,1.0007131085520948
566,19,8,21,12,7.884847066421262,8.97365856950827,8.0580937358184,6.508795406739032,7.056505044723487,5.575946684377643,9.007233552150494,1,0,83.29767053317255,80.55563841408704,9.164718436760962,0,1,0,-0.001131394056238274,2,1.0015406604627257
567,20,15,16,19,7.908721195517707,6.526616286148367,7.696882392983645,7.543239236090992,5.968429174278748,6.905546180373969,6.6182958144691355,1,0,79.60784217337225,85.12112790164066,9.341892921227021,1,1,0,0.9984919276915353,1,1.0012447415512105
568,14,20,14,11,7.980471537147822,6.841410837174565,8.80131741648941,5.5775013071231,6.682158582382041,2.580770447107418,8.761569552621662,1,1,61.774992373632756,73.28290129088955,7.805955894562144,1,1,0,0.999212687118562,2,1.0007009585634745
569,24,24,12,11,7.104844382241847,3.9828655180685457,9.217722486404755,6.966098497192475,2.734002626718264,4.663148036197034,6.5624878738425405,0,0,93.25718935740137,78.51421718151833,9.091515408575093,1,1,1,1.000302576794551,2,1.0007333285296611
570,25,25,15,23,8.627840508571115,8.939343283704044,7.312363709983119,5.5484118253313115,8.765030583718959,8.880104858544522,8.004714103133015,0,0,82.89114011119878,92.09470374819236,8.099806179309816,0,1,1,1.000302004144272,5,1.0005902131506577
571,14,7,20,14,7.168018030500141,3.619834031765928,6.6240130238843875,5.593880055859999,7.807568975670018,1.867532675561827,5.1827670319879084,1,0,96.67459873747696,66.48946830140287,6.427363875623754,1,0,1,1.0005361090996503,4,0.0010555505534076408
572,8,7,13,22,7.450489531783242,5.895499411655863,8.798387277877145,8.346560748125844,8.745754847615494,8.922963895193638,5.014434268580209,0,1,97.19272400715364,91.48395995683191,6.590142080291507,1,1,0,-0.000233766333609358,1,1.0004441604995669
573,18,10,10,10,7.747619034777653,5.2512759829999585,7.341042031859588,5.592780388825339,5.8484227640546065,3.7726329409902575,7.420486270111365,0,1,98.33329732467678,89.93076001599864,7.791320538935411,0,1,1,-0.0012507925989067397,4,1.0010292047620861
574,7,10,11,17,8.26963327506305,4.0611848066173755,5.702399766960978,5.7400232671816624,8.11024082241656,1.8841329705901393,7.12998398821789,1,1,62.28377395364533,84.04510838605832,7.935089575143672,1,0,0,0.9994139359850989,5,1.000012932574651
575,16,15,21,16,7.779729311278753,7.057696437211865,7.416395854229331,7.562616245340338,7.170356938583235,5.64613477278634,7.373060382312979,1,0,76.01548729485792,79.01589931513257,8.178466492622675,1,1,0,0.9991967644410988,4,1.001497305990945
